,Emission magnitude [kgh],Cumulative emissions fraction [%]
1897,0.040498585833333,0.9979149060489538
1898,0.0405386925,0.997912123310079
1899,0.040576708749999996,0.997909337977112
1900,0.040614233333332,0.9979065500750588
1901,0.040649532916667,0.9979037597499429
1902,0.040687335416668,0.997900966823436
1903,0.040726490416667,0.99789817121276
1904,0.04076419625000101,0.9978953730125519
1905,0.040802504583333996,0.997892572185971
1906,0.040843331250001,0.9978897685468449
1907,0.0408829,0.9978869621939609
1908,0.040922945833332,0.997884153101484
1909,0.040961322083334,0.997881341361526
1910,0.040999805416667,0.99787852697209
1911,0.041038480833333,0.997875709939178
1912,0.041075642916666,0.9978728903594231
1913,0.041114634583334,0.99787006810232
1914,0.041153944166667,0.997867243152425
1915,0.041193380833333,0.9978644154918029
1916,0.041232775,0.997861585131685
1917,0.041273868333334005,0.9978587519560931
1918,0.041311928750002,0.997855916165425
1919,0.041349388333333,0.997853077793251
1920,0.041389742083333,0.9978502366549951
1921,0.041426698333334,0.997847392979699
1922,0.041467898749999,0.9978445464704568
1923,0.041508451666665,0.9978416971862408
1924,0.041547849583333005,0.9978388451959089
1925,0.041585450833333995,0.9978359906346789
1926,0.041623404583334,0.9978331334631502
1927,0.041662188333332996,0.997830273637215
1928,0.041702187083333994,0.9978274110740539
1929,0.041742063333334,0.997824545772181
1930,0.04178059458333301,0.9978216778233241
1931,0.04182034625,0.99781880715482
1932,0.041860479166666006,0.9978159337389361
1933,0.041900465000000005,0.99781305757823
1934,0.041940157916668,0.9978101786902961
1935,0.0419778775,0.997807297216643
1936,0.042017601250000994,0.9978044130157698
1937,0.042056902916668006,0.9978015261183572
1938,0.042095068333335,0.9977986365925039
1939,0.042134216666667,0.997795744370934
1940,0.042172831666666,0.997792849508518
1941,0.042212853749998,0.9977899518994822
1942,0.042251654166667,0.997787051633771
1943,0.042290312916668,0.9977841487217219
1944,0.042328839583334,0.9977812431863159
1945,0.04236643375,0.9977783350674369
1946,0.042404950416666996,0.9977754243030809
1947,0.042443146249998995,0.997772510909788
1948,0.042483479166667,0.997769594751581
1949,0.0425227425,0.9977666759031342
1950,0.042562346666667,0.997763754334318
1951,0.042601932083332995,0.9977608300426398
1952,0.042640130833334004,0.99775790313504
1953,0.04267998125000001,0.997754973497128
1954,0.04271867,0.9977520412091799
1955,0.042757816666667,0.997749106233214
1956,0.042796925,0.997746168575417
1957,0.042836136666667,0.997743228215743
1958,0.04287523791666499,0.9977402851696869
1959,0.04291526500000001,0.9977373393756379
1960,0.042955324166666,0.997734390825296
1961,0.042995146249999006,0.9977314395300698
1962,0.043031794166666006,0.997728485722933
1963,0.043071632916666006,0.997725529176504
1964,0.04311044041666599,0.997722569971164
1965,0.043150822083333,0.9977196079901811
1966,0.043191326666666995,0.997716643223654
1967,0.043232190416666,0.9977136756463911
1968,0.04327266250000101,0.9977107052918381
1969,0.043314155416667006,0.9977077320905361
1970,0.04335125083333401,0.9977047563337731
1971,0.0433888225,0.9977017779962181
1972,0.043427649166667005,0.997698797004771
1973,0.043464595833333994,0.997695813476682
1974,0.043503957916668,0.9976928272549991
1975,0.043542787916666,0.997689838368762
1976,0.04358298416666599,0.9976868467063019
1977,0.043624639166664994,0.997683852181296
1978,0.043663961666667,0.9976808549584198
1979,0.043702199999999,0.997677855123429
1980,0.043741974166667,0.9976748525643471
1981,0.04378230208333401,0.997671847236688
1982,0.0438223675,0.99766883915608
1983,0.043862800000001,0.9976658283105759
1984,0.043901060416666,0.99766281484615
1985,0.043941587083333,0.997659798596699
1986,0.043979235416668,0.9976567797568489
1987,0.044017729166666006,0.9976537582650119
1988,0.044056002083333,0.9976507341544849
1989,0.044097498750001005,0.99764770719359
1990,0.044135898333333,0.997644677595431
1991,0.044176445416667,0.997641645213856
