,Emission magnitude [kgh],Cumulative emissions fraction [%],Cumulative fraction of sites
342,0.003334336875,0.9999938377818399,0.019023849140320005
343,0.003334336875,0.9999938044418292,0.019079312257349997
344,0.003334336875,0.9999937711018191,0.019134775374379995
345,0.003334336875,0.999993737761808,0.0191902384914
346,0.003334336875,0.9999937044217969,0.01924570160843
347,0.003334336875,0.9999936710817889,0.019301164725460004
348,0.0033377850000000002,0.999993637704274,0.019356627842479997
349,0.0033377850000000002,0.999993604326759,0.019412090959509996
350,0.0033377850000000002,0.999993570949241,0.019467554076539998
351,0.0033377850000000002,0.9999935375717289,0.01952301719357
352,0.0033377850000000002,0.9999935041942131,0.019578480310590004
353,0.0033377850000000002,0.9999934708166979,0.019633943427620003
354,0.0033377850000000002,0.9999934374391831,0.019689406544650002
355,0.0033377850000000002,0.9999934040616679,0.019744869661679997
356,0.0033377850000000002,0.9999933706841541,0.0198003327787
357,0.003341233125,0.999993337272552,0.01985579589573
358,0.003341233125,0.9999933038609559,0.01991125901276
359,0.003341233125,0.9999932704493579,0.019966722129780002
360,0.003341233125,0.999993237037762,0.020022185246809997
361,0.00334468125,0.9999932035902989,0.020077648363839996
362,0.00334468125,0.999993170142836,0.020133111480869995
363,0.00334468125,0.999993136695374,0.02018857459789
364,0.00334468125,0.9999931032479129,0.02024403771492
365,0.00334468125,0.9999930698004501,0.020299500831950004
366,0.00334468125,0.9999930363529869,0.020354963948969997
367,0.00334468125,0.999993002905527,0.020410427065999995
368,0.00334468125,0.999992969458064,0.020465890183029998
369,0.00334468125,0.9999929360106009,0.02052135330006
370,0.00334468125,0.999992902563138,0.020576816417080004
371,0.0033515775,0.999992869046598,0.020632279534110003
372,0.0033515775,0.9999928355300579,0.020687742651140005
373,0.0033515775,0.9999928020135158,0.020743205768159998
374,0.0033515775,0.999992768496978,0.02079866888519
375,0.0033515775,0.9999927349804368,0.02085413200222
376,0.0033515775,0.999992701463895,0.02090959511925
377,0.0033515775,0.9999926679473582,0.020965058236269995
378,0.0033515775,0.999992634430815,0.021020521353300004
379,0.0033515775,0.9999926009142751,0.021075984470329996
380,0.0033515775,0.999992567397736,0.02113144758735
381,0.0033515775,0.9999925338811948,0.02118691070438
382,0.0033515775,0.999992500364654,0.02124237382141
383,0.0033515775,0.999992466848113,0.021297836938440003
384,0.0033515775,0.9999924333315748,0.021353300055459996
385,0.0033515775,0.9999923998150321,0.021408763172489995
386,0.0033515775,0.99999236629849,0.021464226289519998
387,0.003355025625,0.9999923327450491,0.02151968940654
388,0.0033584737500000003,0.999992299154847,0.021575152523570004
389,0.0033584737500000003,0.999992265564645,0.021630615640600002
390,0.0033584737500000003,0.9999922319744441,0.021686078757630005
391,0.0033584737500000003,0.9999921983842419,0.021741541874649998
392,0.0033584737500000003,0.9999921647940401,0.02179700499168
393,0.0033584737500000003,0.9999921312038378,0.02185246810871
394,0.0033584737500000003,0.9999920976136369,0.021907931225730003
395,0.0033584737500000003,0.9999920640234359,0.021963394342760005
396,0.0033584737500000003,0.9999920304332338,0.022018857459789997
397,0.003361921875,0.999991996803891,0.022074320576819996
398,0.003361921875,0.999991963174548,0.02212978369384
399,0.0033653700000000003,0.9999919295065659,0.02218524681087
400,0.0033653700000000003,0.9999918958385849,0.0222407099279
401,0.0033653700000000003,0.9999918621706062,0.022296173044930003
402,0.0033653700000000003,0.9999918285026249,0.022351636161949996
403,0.0033653700000000003,0.9999917948346431,0.022407099278979995
404,0.0033653700000000003,0.9999917611666621,0.022462562396009998
405,0.0033653700000000003,0.9999917274986849,0.02251802551303
406,0.0033653700000000003,0.999991693830701,0.022573488630060003
407,0.0033653700000000003,0.999991660162722,0.022628951747090002
408,0.0033653700000000003,0.9999916264947399,0.022684414864120005
409,0.0033653700000000003,0.99999159282676,0.022739877981139998
410,0.0033653700000000003,0.999991559158779,0.02279534109817
411,0.0033688181250000004,0.9999915254518941,0.0228508042152
412,0.0033688181250000004,0.999991491745009,0.022906267332220002
413,0.00337226625,0.999991458007741,0.022961730449250005
414,0.0033757143750000004,0.9999914242386689,0.023017193566280004
415,0.0033757143750000004,0.9999913904695941,0.023072656683309996
416,0.0033757143750000004,0.999991356700523,0.02312811980033
417,0.0033757143750000004,0.999991322931451,0.02318358291736
418,0.0033757143750000004,0.9999912891623769,0.02323904603439
419,0.0033757143750000004,0.999991255393304,0.023294509151410004
420,0.0033757143750000004,0.99999122162423,0.023349972268439996
421,0.0033757143750000004,0.999991187855159,0.023405435385469995
422,0.0033757143750000004,0.9999911540860851,0.023460898502499997
423,0.0033757143750000004,0.999991120317012,0.02351636161952
424,0.0033757143750000004,0.99999108654794,0.023571824736550003
425,0.0033757143750000004,0.9999910527788669,0.023627287853580002
426,0.0033757143750000004,0.9999910190097921,0.023682750970599995
427,0.0033757143750000004,0.9999909852407199,0.023738214087629998
428,0.0033757143750000004,0.9999909514716488,0.02379367720466
429,0.0033757143750000004,0.9999909177025741,0.02384914032169
430,0.0033757143750000004,0.9999908839335021,0.023904603438710002
431,0.0033791625,0.999990850132263,0.023960066555740005
432,0.0033791625,0.999990816331026,0.024015529672769997
433,0.0033791625,0.9999907825297869,0.02407099278979
434,0.0033791625,0.999990748728548,0.02412645590682
435,0.0033791625,0.99999071492731,0.02418191902385
436,0.0033791625,0.9999906811260739,0.02423738214088
437,0.0033791625,0.999990647324835,0.024292845257899997
438,0.0033791625,0.9999906135235952,0.024348308374929996
439,0.0033791625,0.9999905797223579,0.024403771491959998
440,0.0033791625,0.999990545921119,0.024459234608989997
441,0.0033791625,0.999990512119882,0.02451469772601
442,0.0033791625,0.9999904783186409,0.024570160843040003
443,0.0033791625,0.9999904445174049,0.024625623960070002
444,0.0033791625,0.9999904107161669,0.024681087077089995
445,0.0033791625,0.999990376914929,0.024736550194119997
446,0.0033791625,0.999990343113689,0.02479201331115
447,0.0033791625,0.9999903093124509,0.02484747642818
448,0.0033791625,0.9999902755112131,0.024902939545200002
449,0.0033791625,0.999990241709976,0.024958402662230005
450,0.0033791625,0.9999902079087353,0.025013865779260007
451,0.0033791625,0.9999901741074989,0.025069328896280003
452,0.0033791625,0.999990140306261,0.02512479201331
453,0.0033791625,0.9999901065050221,0.02518025513034
454,0.003382610625,0.999990072672898,0.025235718247369997
455,0.003382610625,0.9999900388407701,0.025291181364390007
456,0.003382610625,0.9999900050086451,0.025346644481419996
457,0.0033860587499999996,0.999989971139599,0.025402107598449998
458,0.0033860587499999996,0.9999899372705521,0.02545757071547
459,0.0033860587499999996,0.9999899034015071,0.025513033832499997
460,0.0033860587499999996,0.9999898695324599,0.02556849694953
461,0.0033860587499999996,0.999989835663413,0.025623960066560002
462,0.0033860587499999996,0.999989801794368,0.025679423183579998
463,0.0033860587499999996,0.99998976792532,0.02573488630061
464,0.0033860587499999996,0.9999897340562731,0.025790349417640003
465,0.0033860587499999996,0.9999897001872279,0.02584581253466
466,0.0033860587499999996,0.9999896663181799,0.025901275651690002
467,0.0033860587499999996,0.999989632449136,0.025956738768720004
468,0.0033860587499999996,0.999989598580088,0.026012201885749993
469,0.0033860587499999996,0.999989564711042,0.026067665002770003
470,0.0033860587499999996,0.9999895308419952,0.0261231281198
471,0.0033860587499999996,0.999989496972948,0.02617859123683
472,0.0033860587499999996,0.9999894631039041,0.026234054353850005
473,0.0033860587499999996,0.999989429234855,0.026289517470879993
474,0.003386062,0.999989395365777,0.026344980587909995
475,0.003389510416667,0.9999893614582179,0.026400443704939998
476,0.003389510583334,0.9999893275506541,0.02645590682196
477,0.003389510916667,0.9999892936430861,0.026511369938989997
478,0.0033895158749990004,0.9999892597354771,0.02656683305602
479,0.003389518708333,0.999989225827837,0.02662229617305
480,0.003389525708333,0.999989191920128,0.026677759290069998
481,0.0033895286250000003,0.999989158012391,0.0267332224071
482,0.003389533499999,0.9999891241046062,0.026788685524130003
483,0.003392989625,0.9999890901600199,0.02684414864115
484,0.003392998,0.9999890562153471,0.026899611758180002
485,0.0033930006666670004,0.999989022270651,0.026955074875210004
486,0.0033930105000000003,0.999988988325855,0.027010537992240007
487,0.003393021291666,0.9999889543809559,0.027066001109260003
488,0.003393024375,0.999988920436029,0.02712146422629
489,0.003393033916666,0.999988886491006,0.02717692734332
490,0.003393050208332,0.9999888525458239,0.027232390460340004
491,0.0033965126250000005,0.999988818560108,0.027287853577370007
492,0.0033965313333339997,0.9999887845742069,0.027343316694399995
493,0.0033965446666670007,0.999988750588181,0.027398779811429998
494,0.0033965552083330005,0.9999887166020521,0.02745424292845
495,0.0033965777083339995,0.9999886826156998,0.027509706045479997
496,0.003396600541666,0.9999886486291191,0.02756516916251
497,0.0033966200833340002,0.999988614642336,0.027620632279529996
498,0.003396637833334,0.999988580655379,0.027676095396559998
499,0.003396662375001,0.9999885466681799,0.02773155851359
500,0.0033966850000020006,0.9999885126807581,0.027787021630620003
501,0.0033967117083340006,0.999988478693081,0.02784248474764
502,0.00339674275,0.999988444705094,0.02789794786467
503,0.0033967754166660006,0.9999884107167729,0.027953410981700004
504,0.0033968087499990003,0.9999883767281339,0.02800887409872
505,0.0033968445,0.9999883427391291,0.028064337215750003
506,0.0033968955,0.999988308749616,0.02811980033278
507,0.003396963666667,0.9999882747594301,0.028175263449810008
508,0.0033970138333340007,0.9999882407687402,0.028230726566830004
509,0.003397071291667,0.9999882067774772,0.028286189683859993
510,0.00339710875,0.9999881727858388,0.02834165280089
511,0.0033971675416680004,0.999988138793628,0.02839711591791
512,0.0033972143333340006,0.9999881048009469,0.028452579034940008
513,0.0033972767916669996,0.9999880708076461,0.028508042151969996
514,0.003397361625,0.999988036813502,0.028563505269
515,0.003397415916667,0.9999880028188171,0.02861896838602
516,0.003397496041668,0.9999879688233179,0.028674431503049998
517,0.0033975814583319997,0.999987934826968,0.02872989462008
518,0.003401114833333,0.999987900792228,0.028785357737110003
519,0.0034012103749989997,0.9999878667565281,0.02884082085413
520,0.003401321416665,0.999987832719728,0.02889628397116
521,0.0034014457916660005,0.9999877986816699,0.02895174708819
522,0.0034050037916660003,0.999987764605979,0.02900721020521
